Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[16:03:57] 	1.880	+0.020	+1.1	353	1.870	1.880	202	1.890	1.860
[16:05:11] 	1.880	+0.020	+1.1	283	1.870	1.880	192	1.890	1.860
[16:06:29] 	1.880	+0.020	+1.1	291	1.870	1.880	212	1.890	1.860
[16:07:37] 	1.880	+0.020	+1.1	291	1.870	1.880	208	1.890	1.860
[16:08:46] 	1.880	+0.020	+1.1	291	1.870	1.880	252	1.890	1.860
[16:09:55] 	1.880	+0.020	+1.1	276	1.870	1.880	232	1.890	1.860
[16:11:03] 	1.880	+0.020	+1.1	276	1.870	1.880	228	1.890	1.860
[16:12:07] 	1.880	+0.020	+1.1	249	1.870	1.880	146	1.890	1.860
[16:13:10] 	1.880	+0.020	+1.1	259	1.870	1.880	145	1.890	1.860
[16:14:13] 	1.880	+0.020	+1.1	259	1.870	1.880	140	1.890	1.860
[16:15:16] 	1.880	+0.020	+1.1	247	1.870	1.880	42	1.890	1.860
[16:16:25] 	1.870	+0.010	+0.5	246	1.870	1.880	129	1.890	1.860
[16:17:38] 	1.870	+0.010	+0.5	252	1.870	1.880	132	1.890	1.860
[16:18:41] 	1.880	+0.020	+1.1	252	1.870	1.880	144	1.890	1.860
[16:21:10] 	1.880	+0.020	+1.1	259	1.870	1.880	160	1.890	1.860
[16:25:38] 	1.880	+0.020	+1.1	267	1.870	1.880	160	1.890	1.860
[16:28:55] 	1.880	+0.020	+1.1	267	1.870	1.880	174	1.890	1.860
[16:29:58] 	1.880	+0.020	+1.1	267	1.870	1.880	174	1.890	1.860
[16:31:01] 	1.880	+0.020	+1.1	276	1.870	1.880	174	1.890	1.860
[16:34:01] 	1.880	+0.020	+1.1	276	1.870	1.880	171	1.890	1.860
[16:35:37] 	1.880	+0.020	+1.1	276	1.870	1.880	169	1.890	1.860
[16:36:40] 	1.880	+0.020	+1.1	256	1.870	1.880	167	1.890	1.860
[16:37:43] 	1.880	+0.020	+1.1	256	1.870	1.880	167	1.890	1.860
[16:38:45] 	1.870	+0.010	+0.5	255	1.870	1.880	173	1.890	1.860
[16:39:48] 	1.880	+0.020	+1.1	257	1.870	1.880	170	1.890	1.860
[16:40:45] 	1.880	+0.020	+1.1	267	1.870	1.880	168	1.890	1.860
[16:41:59] 	1.880	+0.020	+1.1	257	1.870	1.880	205	1.890	1.860
[16:43:02] 	1.880	+0.020	+1.1	218	1.870	1.880	153	1.890	1.860
[16:44:15] 	1.880	+0.020	+1.1	238	1.870	1.880	164	1.890	1.860
[16:45:18] 	1.880	+0.020	+1.1	208	1.870	1.880	80	1.890	1.860
[16:46:36] 	1.880	+0.020	+1.1	203	1.870	1.880	93	1.890	1.860
[16:47:45] 	1.880	+0.020	+1.1	207	1.870	1.880	93	1.890	1.860
[16:48:58] 	1.880	+0.020	+1.1	197	1.870	1.880	83	1.890	1.860
[16:50:01] 	1.880	+0.020	+1.1	202	1.870	1.880	89	1.890	1.860
[16:51:09] 	1.880	+0.020	+1.1	202	1.870	1.880	84	1.890	1.860
[16:52:12] 	1.880	+0.020	+1.1	200	1.870	1.880	78	1.890	1.860
[16:53:21] 	1.880	+0.020	+1.1	200	1.870	1.880	78	1.890	1.860
[16:54:34] 	1.880	+0.020	+1.1	273	1.870	1.880	46	1.890	1.860
[16:55:37] 	1.880	+0.020	+1.1	273	1.870	1.880	96	1.890	1.860
[16:57:43] 	1.870	+0.010	+0.5	266	1.870	1.880	84	1.890	1.860
[16:58:53] 	1.880	+0.020	+1.1	5	1.880	1.870	5	1.890	1.860
[16:59:50] 	1.880	+0.020	+1.1	10	1.880	1.850	20	1.890	1.860
[17:03:20] 	1.880	+0.020	+1.1	11	1.880	1.850	20	1.890	1.860
[17:04:28] 	1.880	+0.020	+1.1	13	1.880	1.850	75	1.890	1.860
[17:05:36] 	1.870	+0.010	+0.5	163	1.870	1.880	71	1.890	1.860
[19:24:52] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[19:26:26] 	1.870	+0.010	+0.5	163	1.870	1.880	71	1.890	1.860
[19:52:47] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[19:54:06] 	1.870	+0.010	+0.5	163	1.870	1.880	71	1.890	1.860
[20:38:53] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[20:39:50] 	1.870	+0.010	+0.5	163	1.870	1.880	71	1.890	1.860
[20:55:09] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[20:56:44] 	1.870	+0.010	+0.5	163	1.870	1.880	71	1.890	1.860
[20:58:14] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[20:59:27] 	1.870	+0.010	+0.5	163	1.870	1.880	71	1.890	1.860
[22:32:45] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[22:33:43] 	1.870	+0.010	+0.5	163	1.870	1.880	71	1.890	1.860
[23:10:06] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[23:10:38] 	1.870	+0.010	+0.5	163	1.870	1.880	71	1.890	1.860
[23:59:56] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
