Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[07:11:22] 	2.370	+0.170	+7.7	2	2.370	2.380	420	2.430	2.220
[14:34:55] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[14:36:26] 	2.400	+0.030	+1.3	36	2.400	2.410	93	2.480	2.380
[14:36:29] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[14:38:53] 	2.400	+0.030	+1.3	27	2.400	2.410	89	2.480	2.380
[14:38:58] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[15:22:26] 	2.430	+0.060	+2.5	68	2.420	2.430	260	2.480	2.380
[15:23:36] 	2.420	+0.050	+2.1	49	2.420	2.430	266	2.480	2.380
[15:24:41] 	2.420	+0.050	+2.1	481	2.410	2.420	37	2.480	2.380
[15:25:53] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[15:26:25] 	2.420	+0.050	+2.1	164	2.420	2.430	163	2.480	2.380
[15:26:57] 	2.430	+0.060	+2.5	168	2.420	2.430	146	2.480	2.380
[15:28:00] 	2.420	+0.050	+2.1	167	2.420	2.430	89	2.480	2.380
[15:29:15] 	2.420	+0.050	+2.1	133	2.420	2.430	16	2.480	2.380
[15:30:22] 	2.430	+0.060	+2.5	133	2.420	2.430	20	2.480	2.380
[15:31:31] 	2.430	+0.060	+2.5	92	2.430	2.440	387	2.480	2.380
[15:32:40] 	2.430	+0.060	+2.5	106	2.430	2.440	422	2.480	2.380
[15:33:46] 	2.440	+0.070	+3.0	111	2.430	2.440	432	2.480	2.380
[15:34:49] 	2.430	+0.060	+2.5	76	2.430	2.440	312	2.480	2.380
[15:36:11] 	2.430	+0.060	+2.5	43	2.430	2.440	313	2.480	2.380
[15:37:15] 	2.420	+0.050	+2.1	120	2.420	2.430	75	2.480	2.380
[15:38:28] 	2.420	+0.050	+2.1	111	2.420	2.430	122	2.480	2.380
[15:39:36] 	2.420	+0.050	+2.1	111	2.420	2.430	133	2.480	2.380
[15:40:41] 	2.420	+0.050	+2.1	124	2.420	2.430	163	2.480	2.380
[15:43:18] 	2.420	+0.050	+2.1	86	2.420	2.430	206	2.480	2.380
[15:45:54] 	2.420	+0.050	+2.1	35	2.420	2.430	139	2.480	2.380
[15:46:55] 	2.420	+0.050	+2.1	61	2.420	2.430	139	2.480	2.380
[16:12:54] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[16:43:57] 	2.420	+0.050	+2.1	227	2.410	2.420	108	2.480	2.380
[16:45:10] 	2.420	+0.050	+2.1	231	2.410	2.420	132	2.480	2.380
[16:46:32] 	2.410	+0.040	+1.7	238	2.410	2.420	147	2.480	2.380
[16:47:42] 	2.410	+0.040	+1.7	319	2.410	2.420	217	2.480	2.380
[16:48:46] 	2.410	+0.040	+1.7	344	2.410	2.420	279	2.480	2.380
[16:49:58] 	2.410	+0.040	+1.7	144	2.410	2.420	332	2.480	2.380
[16:51:13] 	2.420	+0.050	+2.1	327	2.410	2.420	174	2.480	2.380
[16:53:03] 	2.420	+0.050	+2.1	456	2.410	2.420	191	2.480	2.380
[16:54:22] 	2.410	+0.040	+1.7	133	2.410	2.420	333	2.480	2.380
[16:55:26] 	2.410	+0.040	+1.7	123	2.410	2.420	387	2.480	2.380
[16:56:30] 	2.410	+0.040	+1.7	153	2.410	2.420	398	2.480	2.380
[16:57:38] 	2.410	+0.040	+1.7	1	2.410	2.420	303	2.480	2.380
[16:58:44] 	2.420	+0.050	+2.1	414	2.400	2.420	309	2.480	2.380
[16:59:51] 	2.410	+0.040	+1.7	4	3.010	1.910	42	2.480	2.380
[17:05:55] 	2.420	+0.050	+2.1	55	2.410	2.420	260	2.480	2.380
[17:18:19] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[17:18:19] 	2.420	+0.050	+2.1	55	2.410	2.420	260	2.480	2.380
[17:43:52] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[17:44:17] 	2.420	+0.050	+2.1	55	2.410	2.420	260	2.480	2.380
